r_f_set: 5.00   PWM: 34.45   Flow_SFM: 4.99   Flow_SDP: 5.65   Mean_Pressure: 3.01
r_f_set: 5.00   PWM: 35.16   Flow_SFM: 4.98   Flow_SDP: 5.27   Mean_Pressure: 3.07
r_f_set: 5.00   PWM: 34.02   Flow_SFM: 5.02   Flow_SDP: 5.74   Mean_Pressure: 3.08
r_f_set: 5.00   PWM: 33.26   Flow_SFM: 5.02   Flow_SDP: 5.70   Mean_Pressure: 3.09
r_f_set: 5.00   PWM: 33.45   Flow_SFM: 5.00   Flow_SDP: 5.49   Mean_Pressure: 3.08
r_f_set: 5.00   PWM: 34.55   Flow_SFM: 4.99   Flow_SDP: 5.65   Mean_Pressure: 3.13
r_f_set: 5.00   PWM: 33.75   Flow_SFM: 4.99   Flow_SDP: 5.31   Mean_Pressure: 3.07
r_f_set: 5.00   PWM: 34.63   Flow_SFM: 5.01   Flow_SDP: 5.33   Mean_Pressure: 3.09
r_f_set: 5.00   PWM: 34.74   Flow_SFM: 5.00   Flow_SDP: 5.45   Mean_Pressure: 3.07
r_f_set: 5.00   PWM: 34.19   Flow_SFM: 4.98   Flow_SDP: 5.62   Mean_Pressure: 3.00
r_f_set: 5.00   PWM: 34.68   Flow_SFM: 5.00   Flow_SDP: 5.39   Mean_Pressure: 3.01
r_f_set: 5.00   PWM: 34.02   Flow_SFM: 5.01   Flow_SDP: 5.58   Mean_Pressure: 3.12
r_f_set: 5.00   PWM: 34.44   Flow_SFM: 4.98   Flow_SDP: 5.57   Mean_Pressure: 3.00
r_f_set: 5.00   PWM: 34.06   Flow_SFM: 4.99   Flow_SDP: 5.53   Mean_Pressure: 3.04
r_f_set: 5.00   PWM: 33.86   Flow_SFM: 5.01   Flow_SDP: 5.80   Mean_Pressure: 3.08
r_f_set: 5.00   PWM: 34.24   Flow_SFM: 5.00   Flow_SDP: 5.08   Mean_Pressure: 3.11
r_f_set: 5.00   PWM: 34.51   Flow_SFM: 4.99   Flow_SDP: 5.29   Mean_Pressure: 3.12
r_f_set: 5.00   PWM: 33.89   Flow_SFM: 5.02   Flow_SDP: 5.67   Mean_Pressure: 3.03
r_f_set: 6.00   PWM: 36.93   Flow_SFM: 5.00   Flow_SDP: 5.83   Mean_Pressure: 3.03
r_f_set: 6.00   PWM: 38.33   Flow_SFM: 5.14   Flow_SDP: 5.73   Mean_Pressure: 3.14
r_f_set: 6.00   PWM: 40.10   Flow_SFM: 5.30   Flow_SDP: 5.65   Mean_Pressure: 3.26
r_f_set: 6.00   PWM: 41.25   Flow_SFM: 5.45   Flow_SDP: 5.76   Mean_Pressure: 3.44
r_f_set: 6.00   PWM: 39.74   Flow_SFM: 5.61   Flow_SDP: 6.31   Mean_Pressure: 3.58
r_f_set: 6.00   PWM: 40.76   Flow_SFM: 5.74   Flow_SDP: 6.32   Mean_Pressure: 3.66
r_f_set: 6.00   PWM: 40.64   Flow_SFM: 5.88   Flow_SDP: 6.68   Mean_Pressure: 3.83
r_f_set: 6.00   PWM: 40.55   Flow_SFM: 5.97   Flow_SDP: 6.32   Mean_Pressure: 3.92
r_f_set: 6.00   PWM: 40.27   Flow_SFM: 6.05   Flow_SDP: 6.38   Mean_Pressure: 3.96
r_f_set: 6.00   PWM: 40.77   Flow_SFM: 6.02   Flow_SDP: 6.52   Mean_Pressure: 3.95
r_f_set: 6.00   PWM: 40.09   Flow_SFM: 6.05   Flow_SDP: 6.62   Mean_Pressure: 3.94
r_f_set: 6.00   PWM: 40.24   Flow_SFM: 6.06   Flow_SDP: 6.69   Mean_Pressure: 3.97
r_f_set: 6.00   PWM: 40.43   Flow_SFM: 6.07   Flow_SDP: 6.81   Mean_Pressure: 4.01
r_f_set: 6.00   PWM: 40.76   Flow_SFM: 6.09   Flow_SDP: 6.45   Mean_Pressure: 3.98
r_f_set: 6.00   PWM: 40.45   Flow_SFM: 6.05   Flow_SDP: 6.46   Mean_Pressure: 3.92
r_f_set: 6.00   PWM: 38.85   Flow_SFM: 6.06   Flow_SDP: 6.37   Mean_Pressure: 3.94
r_f_set: 6.00   PWM: 40.95   Flow_SFM: 6.05   Flow_SDP: 6.37   Mean_Pressure: 3.92
r_f_set: 6.00   PWM: 39.89   Flow_SFM: 6.02   Flow_SDP: 6.38   Mean_Pressure: 3.88
r_f_set: 6.00   PWM: 40.40   Flow_SFM: 5.99   Flow_SDP: 6.80   Mean_Pressure: 3.97
r_f_set: 6.00   PWM: 40.37   Flow_SFM: 5.98   Flow_SDP: 6.70   Mean_Pressure: 3.90
r_f_set: 6.00   PWM: 40.95   Flow_SFM: 5.98   Flow_SDP: 6.23   Mean_Pressure: 3.88
r_f_set: 6.00   PWM: 40.68   Flow_SFM: 5.97   Flow_SDP: 6.31   Mean_Pressure: 3.92
r_f_set: 6.00   PWM: 40.67   Flow_SFM: 5.99   Flow_SDP: 6.39   Mean_Pressure: 3.90
r_f_set: 6.00   PWM: 40.62   Flow_SFM: 6.00   Flow_SDP: 6.70   Mean_Pressure: 3.86
r_f_set: 6.00   PWM: 40.00   Flow_SFM: 6.00   Flow_SDP: 6.55   Mean_Pressure: 3.88
r_f_set: 6.00   PWM: 40.09   Flow_SFM: 6.00   Flow_SDP: 6.76   Mean_Pressure: 3.90
r_f_set: 6.00   PWM: 40.42   Flow_SFM: 6.02   Flow_SDP: 6.37   Mean_Pressure: 3.92
r_f_set: 6.00   PWM: 40.50   Flow_SFM: 6.02   Flow_SDP: 6.65   Mean_Pressure: 3.96
r_f_set: 6.00   PWM: 40.28   Flow_SFM: 6.07   Flow_SDP: 6.79   Mean_Pressure: 3.93
r_f_set: 6.00   PWM: 40.51   Flow_SFM: 5.99   Flow_SDP: 6.66   Mean_Pressure: 3.91
r_f_set: 6.00   PWM: 40.68   Flow_SFM: 5.96   Flow_SDP: 6.43   Mean_Pressure: 3.88
r_f_set: 6.00   PWM: 40.27   Flow_SFM: 5.96   Flow_SDP: 6.67   Mean_Pressure: 3.85
r_f_set: 6.00   PWM: 40.61   Flow_SFM: 6.00   Flow_SDP: 6.61   Mean_Pressure: 3.91
r_f_set: 6.00   PWM: 40.48   Flow_SFM: 6.00   Flow_SDP: 6.29   Mean_Pressure: 3.89
r_f_set: 6.00   PWM: 39.25   Flow_SFM: 6.02   Flow_SDP: 6.39   Mean_Pressure: 3.90
